,id,humidity,temperature,created_at,updated_at
6117,234991,20.0,19.2,2024-02-15 17:11:28.596172,2024-02-15 17:11:28.596172
6118,234992,20.0,19.2,2024-02-15 17:11:38.635385,2024-02-15 17:11:38.635385
6119,234993,20.0,19.2,2024-02-15 17:11:48.663173,2024-02-15 17:11:48.663173
6120,234994,20.0,19.2,2024-02-15 17:11:58.696401,2024-02-15 17:11:58.696401
6121,234995,20.0,19.2,2024-02-15 17:12:08.730014,2024-02-15 17:12:08.730014
6122,234996,20.0,19.2,2024-02-15 17:12:18.766166,2024-02-15 17:12:18.766166
6123,234997,20.0,19.2,2024-02-15 17:12:28.793264,2024-02-15 17:12:28.793264
6124,234998,20.0,19.2,2024-02-15 17:12:38.819260,2024-02-15 17:12:38.819260
6125,234999,20.0,19.2,2024-02-15 17:12:48.845903,2024-02-15 17:12:48.845903
6126,235000,20.0,19.2,2024-02-15 17:12:58.876138,2024-02-15 17:12:58.876138
6127,235001,20.0,19.2,2024-02-15 17:13:08.901824,2024-02-15 17:13:08.901824
6128,235002,20.0,19.2,2024-02-15 17:13:18.933586,2024-02-15 17:13:18.933586
6129,235003,20.0,19.2,2024-02-15 17:13:28.969377,2024-02-15 17:13:28.969377
6130,235004,20.0,19.2,2024-02-15 17:13:39.000773,2024-02-15 17:13:39.000773
6131,235005,20.0,19.2,2024-02-15 17:13:49.026806,2024-02-15 17:13:49.026806
6132,235006,20.0,19.2,2024-02-15 17:13:59.055934,2024-02-15 17:13:59.055934
6133,235007,20.0,19.2,2024-02-15 17:14:09.082745,2024-02-15 17:14:09.082745
6134,235008,20.0,19.2,2024-02-15 17:14:19.118873,2024-02-15 17:14:19.118873
6135,235009,20.0,19.2,2024-02-15 17:14:29.153629,2024-02-15 17:14:29.153629
6136,235010,20.0,19.2,2024-02-15 17:14:39.180599,2024-02-15 17:14:39.180599
6137,235011,20.0,19.2,2024-02-15 17:14:49.206853,2024-02-15 17:14:49.206853
6138,235012,20.0,19.2,2024-02-15 17:14:59.242590,2024-02-15 17:14:59.242590
6139,235013,20.0,19.2,2024-02-15 17:15:09.263539,2024-02-15 17:15:09.263539
6140,235014,20.0,19.2,2024-02-15 17:15:19.301978,2024-02-15 17:15:19.301978
6141,235015,20.0,19.2,2024-02-15 17:15:29.334803,2024-02-15 17:15:29.334803
6142,235016,20.0,19.2,2024-02-15 17:15:39.359756,2024-02-15 17:15:39.359756
6143,235017,20.0,19.2,2024-02-15 17:15:49.396783,2024-02-15 17:15:49.396783
6144,235018,20.0,19.2,2024-02-15 17:15:59.418878,2024-02-15 17:15:59.418878
6145,235019,20.0,19.2,2024-02-15 17:16:09.448087,2024-02-15 17:16:09.448087
6146,235020,20.0,19.2,2024-02-15 17:16:19.476813,2024-02-15 17:16:19.476813
6147,235021,20.0,19.2,2024-02-15 17:16:29.517513,2024-02-15 17:16:29.517513
6148,235022,20.0,19.2,2024-02-15 17:16:39.549281,2024-02-15 17:16:39.549281
6149,235023,20.0,19.2,2024-02-15 17:16:49.573899,2024-02-15 17:16:49.573899
6150,235024,20.0,19.2,2024-02-15 17:16:59.599257,2024-02-15 17:16:59.599257
6151,235025,20.0,19.2,2024-02-15 17:17:09.638520,2024-02-15 17:17:09.638520
6152,235026,20.0,19.2,2024-02-15 17:17:19.659860,2024-02-15 17:17:19.659860
6153,235027,20.0,19.2,2024-02-15 17:17:29.695163,2024-02-15 17:17:29.695163
6154,235028,20.0,19.2,2024-02-15 17:17:39.722405,2024-02-15 17:17:39.722405
6155,235029,20.0,19.2,2024-02-15 17:17:49.746921,2024-02-15 17:17:49.746921
6156,235030,20.0,19.2,2024-02-15 17:17:59.778264,2024-02-15 17:17:59.778264
6157,235031,20.0,19.2,2024-02-15 17:18:09.812189,2024-02-15 17:18:09.812189
6158,235032,20.0,19.2,2024-02-15 17:18:19.846671,2024-02-15 17:18:19.846671
6159,235033,20.0,19.2,2024-02-15 17:18:29.868278,2024-02-15 17:18:29.868278
6160,235034,20.0,19.2,2024-02-15 17:18:39.902358,2024-02-15 17:18:39.902358
6161,235035,20.0,19.2,2024-02-15 17:18:49.938686,2024-02-15 17:18:49.938686
6162,235036,20.0,19.2,2024-02-15 17:18:59.966381,2024-02-15 17:18:59.966381
6163,235037,20.0,19.2,2024-02-15 17:19:09.989472,2024-02-15 17:19:09.989472
6164,235038,20.0,19.3,2024-02-15 17:19:20.021129,2024-02-15 17:19:20.021129
6165,235039,20.0,19.2,2024-02-15 17:19:30.050691,2024-02-15 17:19:30.050691
6166,235040,20.0,19.2,2024-02-15 17:19:40.085339,2024-02-15 17:19:40.085339
6167,235041,20.0,19.2,2024-02-15 17:19:50.119079,2024-02-15 17:19:50.119079
6168,235042,20.0,19.2,2024-02-15 17:20:00.144546,2024-02-15 17:20:00.144546
6169,235043,20.0,19.2,2024-02-15 17:20:10.174015,2024-02-15 17:20:10.174015
6170,235044,20.0,19.2,2024-02-15 17:20:20.208440,2024-02-15 17:20:20.208440
6171,235045,20.0,19.2,2024-02-15 17:20:30.230688,2024-02-15 17:20:30.230688
6172,235046,20.0,19.2,2024-02-15 17:20:40.267059,2024-02-15 17:20:40.267059
6173,235047,20.0,19.2,2024-02-15 17:20:50.291008,2024-02-15 17:20:50.291008
6174,235048,20.0,19.2,2024-02-15 17:21:00.355029,2024-02-15 17:21:00.355029
6175,235049,20.0,19.2,2024-02-15 17:21:10.355944,2024-02-15 17:21:10.355944
6176,235050,20.0,19.2,2024-02-15 17:21:20.382458,2024-02-15 17:21:20.382458
6177,235051,20.0,19.2,2024-02-15 17:21:30.414598,2024-02-15 17:21:30.414598
6178,235052,20.0,19.2,2024-02-15 17:21:40.440652,2024-02-15 17:21:40.440652
6179,235053,20.0,19.2,2024-02-15 17:21:50.475246,2024-02-15 17:21:50.475246
6180,235054,20.0,19.2,2024-02-15 17:22:00.515556,2024-02-15 17:22:00.515556
6181,235055,20.0,19.2,2024-02-15 17:22:10.549561,2024-02-15 17:22:10.549561
6182,235056,20.0,19.2,2024-02-15 17:22:20.573927,2024-02-15 17:22:20.573927
6183,235057,20.0,19.1,2024-02-15 17:22:30.596587,2024-02-15 17:22:30.596587
6184,235058,20.0,19.2,2024-02-15 17:22:40.622548,2024-02-15 17:22:40.622548
6185,235059,20.0,19.2,2024-02-15 17:22:50.657591,2024-02-15 17:22:50.657591
6186,235060,20.0,19.2,2024-02-15 17:23:00.692475,2024-02-15 17:23:00.692475
6187,235061,20.0,19.2,2024-02-15 17:23:10.714811,2024-02-15 17:23:10.714811
6188,235062,20.0,19.2,2024-02-15 17:23:20.748000,2024-02-15 17:23:20.748000
6189,235063,20.0,19.2,2024-02-15 17:23:30.781516,2024-02-15 17:23:30.781516
6190,235064,20.0,19.2,2024-02-15 17:23:40.808177,2024-02-15 17:23:40.808177
6191,235065,20.0,19.2,2024-02-15 17:23:50.835232,2024-02-15 17:23:50.835232
6192,235066,20.0,19.2,2024-02-15 17:24:00.869730,2024-02-15 17:24:00.869730
6193,235067,20.0,19.2,2024-02-15 17:24:10.899217,2024-02-15 17:24:10.899217
6194,235068,20.0,19.2,2024-02-15 17:24:20.956387,2024-02-15 17:24:20.956387
6195,235069,20.0,19.2,2024-02-15 17:24:30.989117,2024-02-15 17:24:30.989117
6196,235070,20.0,19.2,2024-02-15 17:24:40.991778,2024-02-15 17:24:40.991778
6197,235071,20.0,19.2,2024-02-15 17:24:51.020539,2024-02-15 17:24:51.020539
6198,235072,20.0,19.2,2024-02-15 17:25:01.044380,2024-02-15 17:25:01.044380
6199,235073,20.0,19.2,2024-02-15 17:25:11.086629,2024-02-15 17:25:11.086629
6200,235074,20.0,19.2,2024-02-15 17:25:21.115475,2024-02-15 17:25:21.115475
6201,235075,20.0,19.2,2024-02-15 17:25:31.148010,2024-02-15 17:25:31.148010
6202,235076,20.0,19.2,2024-02-15 17:25:41.167918,2024-02-15 17:25:41.167918
6203,235077,20.0,19.2,2024-02-15 17:25:51.201090,2024-02-15 17:25:51.201090
6204,235078,20.0,19.1,2024-02-15 17:26:01.227056,2024-02-15 17:26:01.227056
6205,235079,20.0,19.2,2024-02-15 17:26:11.260932,2024-02-15 17:26:11.260932
6206,235080,20.0,19.1,2024-02-15 17:26:21.293799,2024-02-15 17:26:21.293799
6207,235081,20.0,19.2,2024-02-15 17:26:31.321030,2024-02-15 17:26:31.321030
6208,235082,20.0,19.2,2024-02-15 17:26:41.344959,2024-02-15 17:26:41.344959
6209,235083,20.0,19.2,2024-02-15 17:26:51.381174,2024-02-15 17:26:51.381174
6210,235084,20.0,19.2,2024-02-15 17:27:01.410762,2024-02-15 17:27:01.410762
6211,235085,20.0,19.2,2024-02-15 17:27:11.438072,2024-02-15 17:27:11.438072
6212,235086,20.0,19.2,2024-02-15 17:27:21.473931,2024-02-15 17:27:21.473931
6213,235087,20.0,19.2,2024-02-15 17:27:31.508816,2024-02-15 17:27:31.508816
6214,235088,20.0,19.1,2024-02-15 17:27:41.537276,2024-02-15 17:27:41.537276
6215,235089,20.0,19.1,2024-02-15 17:27:51.558273,2024-02-15 17:27:51.558273
6216,235090,20.0,19.1,2024-02-15 17:28:01.594205,2024-02-15 17:28:01.594205
6217,235091,20.0,19.1,2024-02-15 17:28:11.622433,2024-02-15 17:28:11.622433
6218,235092,20.0,19.1,2024-02-15 17:28:21.693222,2024-02-15 17:28:21.693222
6219,235093,20.0,19.1,2024-02-15 17:28:31.683456,2024-02-15 17:28:31.683456
6220,235094,20.0,19.1,2024-02-15 17:28:41.730203,2024-02-15 17:28:41.730203
6221,235095,20.0,19.1,2024-02-15 17:28:51.747211,2024-02-15 17:28:51.747211
6222,235096,20.0,19.1,2024-02-15 17:29:01.791154,2024-02-15 17:29:01.791154
6223,235097,20.0,19.1,2024-02-15 17:29:11.809097,2024-02-15 17:29:11.809097
6224,235098,20.0,19.1,2024-02-15 17:29:21.838475,2024-02-15 17:29:21.838475
6225,235099,20.0,19.1,2024-02-15 17:29:31.872017,2024-02-15 17:29:31.872017
6226,235100,20.0,19.1,2024-02-15 17:29:41.892853,2024-02-15 17:29:41.892853
6227,235101,20.0,19.1,2024-02-15 17:29:51.929397,2024-02-15 17:29:51.929397
6228,235102,20.0,19.1,2024-02-15 17:30:01.950215,2024-02-15 17:30:01.950215
6229,235103,20.0,19.1,2024-02-15 17:30:11.992426,2024-02-15 17:30:11.992426
6230,235104,20.0,19.1,2024-02-15 17:30:22.018413,2024-02-15 17:30:22.018413
6231,235105,20.0,19.1,2024-02-15 17:30:32.046939,2024-02-15 17:30:32.046939
6232,235106,20.0,19.1,2024-02-15 17:30:42.070936,2024-02-15 17:30:42.070936
6233,235107,20.0,19.1,2024-02-15 17:30:52.105137,2024-02-15 17:30:52.105137
6234,235108,20.0,19.1,2024-02-15 17:31:02.135673,2024-02-15 17:31:02.135673
6235,235109,20.0,19.1,2024-02-15 17:31:12.162194,2024-02-15 17:31:12.162194
6236,235110,20.0,19.1,2024-02-15 17:31:22.199686,2024-02-15 17:31:22.199686
6237,235111,20.0,19.1,2024-02-15 17:31:32.232374,2024-02-15 17:31:32.232374
6238,235112,20.0,19.1,2024-02-15 17:31:42.254319,2024-02-15 17:31:42.254319
6239,235113,20.0,19.1,2024-02-15 17:31:52.286355,2024-02-15 17:31:52.286355
6240,235114,20.0,19.1,2024-02-15 17:32:02.319129,2024-02-15 17:32:02.319129
6241,235115,20.0,19.1,2024-02-15 17:32:12.354018,2024-02-15 17:32:12.354018
6242,235116,20.0,19.1,2024-02-15 17:32:22.379685,2024-02-15 17:32:22.379685
6243,235117,20.0,19.1,2024-02-15 17:32:32.406350,2024-02-15 17:32:32.406350
6244,235118,20.0,19.1,2024-02-15 17:32:42.435361,2024-02-15 17:32:42.435361
6245,235119,20.0,19.1,2024-02-15 17:32:52.468030,2024-02-15 17:32:52.468030
6246,235120,20.0,19.1,2024-02-15 17:33:02.495406,2024-02-15 17:33:02.495406
6247,235121,20.0,19.1,2024-02-15 17:33:12.532280,2024-02-15 17:33:12.532280
6248,235122,20.0,19.1,2024-02-15 17:33:22.565613,2024-02-15 17:33:22.565613
6249,235123,20.0,19.1,2024-02-15 17:33:32.587642,2024-02-15 17:33:32.587642
6250,235124,20.0,19.1,2024-02-15 17:33:42.613006,2024-02-15 17:33:42.613006
6251,235125,20.0,19.1,2024-02-15 17:33:52.645237,2024-02-15 17:33:52.645237
6252,235126,20.0,19.1,2024-02-15 17:34:02.682141,2024-02-15 17:34:02.682141
6253,235127,20.0,19.1,2024-02-15 17:34:12.706509,2024-02-15 17:34:12.706509
6254,235128,20.0,19.1,2024-02-15 17:34:22.735169,2024-02-15 17:34:22.735169
6255,235129,20.0,19.1,2024-02-15 17:34:32.768349,2024-02-15 17:34:32.768349
6256,235130,20.0,19.1,2024-02-15 17:34:42.799016,2024-02-15 17:34:42.799016
6257,235131,20.0,19.1,2024-02-15 17:34:52.826884,2024-02-15 17:34:52.826884
6258,235132,20.0,19.1,2024-02-15 17:35:02.866562,2024-02-15 17:35:02.866562
6259,235133,20.0,19.1,2024-02-15 17:35:12.896264,2024-02-15 17:35:12.896264
6260,235134,20.0,19.1,2024-02-15 17:35:22.924224,2024-02-15 17:35:22.924224
6261,235135,20.0,19.1,2024-02-15 17:35:32.946491,2024-02-15 17:35:32.946491
6262,235136,20.0,19.1,2024-02-15 17:35:42.980006,2024-02-15 17:35:42.980006
6263,235137,20.0,19.1,2024-02-15 17:35:53.011129,2024-02-15 17:35:53.011129
6264,235138,20.0,19.1,2024-02-15 17:36:03.041589,2024-02-15 17:36:03.041589
6265,235139,20.0,19.1,2024-02-15 17:36:13.069251,2024-02-15 17:36:13.069251
6266,235140,20.0,19.1,2024-02-15 17:36:23.100898,2024-02-15 17:36:23.100898
6267,235141,20.0,19.1,2024-02-15 17:36:33.128407,2024-02-15 17:36:33.128407
6268,235142,20.0,19.1,2024-02-15 17:36:43.161510,2024-02-15 17:36:43.161510
6269,235143,20.0,19.1,2024-02-15 17:36:53.203306,2024-02-15 17:36:53.203306
6270,235144,20.0,19.1,2024-02-15 17:37:03.212419,2024-02-15 17:37:03.212419
6271,235145,20.0,19.1,2024-02-15 17:37:13.252465,2024-02-15 17:37:13.252465
6272,235146,20.0,19.1,2024-02-15 17:37:23.277812,2024-02-15 17:37:23.277812
6273,235147,20.0,19.1,2024-02-15 17:37:33.318215,2024-02-15 17:37:33.318215
6274,235148,20.0,19.1,2024-02-15 17:37:43.339689,2024-02-15 17:37:43.339689
6275,235149,20.0,19.1,2024-02-15 17:37:53.372149,2024-02-15 17:37:53.372149
6276,235150,20.0,19.1,2024-02-15 17:38:03.397355,2024-02-15 17:38:03.397355
6277,235151,20.0,19.1,2024-02-15 17:38:13.433295,2024-02-15 17:38:13.433295
6278,235152,20.0,19.1,2024-02-15 17:38:23.467550,2024-02-15 17:38:23.467550
6279,235153,20.0,19.1,2024-02-15 17:38:33.499586,2024-02-15 17:38:33.499586
6280,235154,20.0,19.1,2024-02-15 17:38:43.527417,2024-02-15 17:38:43.527417
6281,235155,20.0,19.1,2024-02-15 17:38:53.560623,2024-02-15 17:38:53.560623
6282,235156,20.0,19.1,2024-02-15 17:39:03.582223,2024-02-15 17:39:03.582223
6283,235157,20.0,19.1,2024-02-15 17:39:13.609154,2024-02-15 17:39:13.609154
6284,235158,20.0,18.9,2024-02-15 17:39:23.637965,2024-02-15 17:39:23.637965
6285,235159,20.0,19.1,2024-02-15 17:39:33.671705,2024-02-15 17:39:33.671705
6286,235160,20.0,19.1,2024-02-15 17:39:43.710221,2024-02-15 17:39:43.710221
6287,235161,20.0,19.1,2024-02-15 17:39:53.736208,2024-02-15 17:39:53.736208
6288,235162,20.0,19.1,2024-02-15 17:40:03.767224,2024-02-15 17:40:03.767224
6289,235163,20.0,19.1,2024-02-15 17:40:13.793023,2024-02-15 17:40:13.793023
6290,235164,20.0,19.1,2024-02-15 17:40:23.819746,2024-02-15 17:40:23.819746
6291,235165,20.0,19.1,2024-02-15 17:40:33.857542,2024-02-15 17:40:33.857542
6292,235166,20.0,19.0,2024-02-15 17:40:43.913462,2024-02-15 17:40:43.913462
6293,235167,20.0,19.1,2024-02-15 17:40:53.920328,2024-02-15 17:40:53.920328
6294,235168,20.0,19.1,2024-02-15 17:41:03.943447,2024-02-15 17:41:03.943447
6295,235169,20.0,19.1,2024-02-15 17:41:13.972203,2024-02-15 17:41:13.972203
6296,235170,20.0,19.1,2024-02-15 17:41:24.013231,2024-02-15 17:41:24.013231
6297,235171,20.0,19.1,2024-02-15 17:41:34.038789,2024-02-15 17:41:34.038789
6298,235172,20.0,19.1,2024-02-15 17:41:44.068837,2024-02-15 17:41:44.068837
6299,235173,20.0,19.1,2024-02-15 17:41:54.106525,2024-02-15 17:41:54.106525
6300,235174,20.0,19.1,2024-02-15 17:42:04.130487,2024-02-15 17:42:04.130487
6301,235175,20.0,19.1,2024-02-15 17:42:14.152057,2024-02-15 17:42:14.152057
6302,235176,20.0,19.1,2024-02-15 17:42:24.189023,2024-02-15 17:42:24.189023
6303,235177,20.0,19.1,2024-02-15 17:42:34.224407,2024-02-15 17:42:34.224407
6304,235178,20.0,19.1,2024-02-15 17:42:44.245603,2024-02-15 17:42:44.245603
6305,235179,20.0,19.1,2024-02-15 17:42:55.028544,2024-02-15 17:42:55.028544
6306,235180,20.0,19.1,2024-02-15 17:43:04.305415,2024-02-15 17:43:04.305415
6307,235181,20.0,19.1,2024-02-15 17:43:14.340005,2024-02-15 17:43:14.340005
6308,235182,20.0,19.1,2024-02-15 17:43:24.377006,2024-02-15 17:43:24.377006
6309,235183,20.0,19.1,2024-02-15 17:43:34.393735,2024-02-15 17:43:34.393735
6310,235184,20.0,19.0,2024-02-15 17:43:44.424283,2024-02-15 17:43:44.424283
6311,235185,20.0,19.0,2024-02-15 17:43:54.452469,2024-02-15 17:43:54.452469
6312,235186,20.0,19.0,2024-02-15 17:44:04.483734,2024-02-15 17:44:04.483734
6313,235187,20.0,19.0,2024-02-15 17:44:14.519647,2024-02-15 17:44:14.519647
6314,235188,20.0,19.0,2024-02-15 17:44:24.541788,2024-02-15 17:44:24.541788
6315,235189,20.0,19.1,2024-02-15 17:44:34.580806,2024-02-15 17:44:34.580806
6316,235190,20.0,19.0,2024-02-15 17:44:44.603381,2024-02-15 17:44:44.603381
6317,235191,20.0,19.0,2024-02-15 17:44:54.640081,2024-02-15 17:44:54.640081
6318,235192,20.0,19.0,2024-02-15 17:45:04.673834,2024-02-15 17:45:04.673834
6319,235193,20.0,19.0,2024-02-15 17:45:14.706471,2024-02-15 17:45:14.706471
6320,235194,20.0,19.0,2024-02-15 17:45:24.722845,2024-02-15 17:45:24.722845
6321,235195,20.0,19.0,2024-02-15 17:45:34.752971,2024-02-15 17:45:34.752971
6322,235196,20.0,19.0,2024-02-15 17:45:44.783770,2024-02-15 17:45:44.783770
6323,235197,20.0,19.0,2024-02-15 17:45:54.813487,2024-02-15 17:45:54.813487
6324,235198,20.0,19.0,2024-02-15 17:46:04.842993,2024-02-15 17:46:04.842993
6325,235199,20.0,19.0,2024-02-15 17:46:14.877908,2024-02-15 17:46:14.877908
6326,235200,20.0,19.0,2024-02-15 17:46:24.906028,2024-02-15 17:46:24.906028
6327,235201,20.0,19.0,2024-02-15 17:46:34.933468,2024-02-15 17:46:34.933468
6328,235202,20.0,19.0,2024-02-15 17:46:44.962318,2024-02-15 17:46:44.962318
6329,235203,20.0,19.0,2024-02-15 17:46:54.996344,2024-02-15 17:46:54.996344
6330,235204,20.0,19.0,2024-02-15 17:47:05.069626,2024-02-15 17:47:05.069626
6331,235205,20.0,19.0,2024-02-15 17:47:15.051504,2024-02-15 17:47:15.051504
6332,235206,20.0,19.0,2024-02-15 17:47:25.088422,2024-02-15 17:47:25.088422
6333,235207,20.0,19.0,2024-02-15 17:47:35.112080,2024-02-15 17:47:35.112080
6334,235208,20.0,19.0,2024-02-15 17:47:45.146512,2024-02-15 17:47:45.146512
6335,235209,20.0,19.0,2024-02-15 17:47:55.174809,2024-02-15 17:47:55.174809
6336,235210,20.0,19.0,2024-02-15 17:48:05.211563,2024-02-15 17:48:05.211563
6337,235211,20.0,19.0,2024-02-15 17:48:15.239099,2024-02-15 17:48:15.239099
6338,235212,20.0,19.0,2024-02-15 17:48:25.273272,2024-02-15 17:48:25.273272
6339,235213,20.0,19.0,2024-02-15 17:48:35.299486,2024-02-15 17:48:35.299486
6340,235214,20.0,19.0,2024-02-15 17:48:45.324551,2024-02-15 17:48:45.324551
6341,235215,20.0,19.0,2024-02-15 17:48:55.368233,2024-02-15 17:48:55.368233
6342,235216,20.0,19.0,2024-02-15 17:49:05.389388,2024-02-15 17:49:05.389388
6343,235217,20.0,19.0,2024-02-15 17:49:15.407467,2024-02-15 17:49:15.407467
6344,235218,20.0,19.0,2024-02-15 17:49:25.436483,2024-02-15 17:49:25.436483
6345,235219,20.0,19.0,2024-02-15 17:49:35.476036,2024-02-15 17:49:35.476036
6346,235220,20.0,19.0,2024-02-15 17:49:45.501891,2024-02-15 17:49:45.501891
6347,235221,20.0,19.0,2024-02-15 17:49:55.531166,2024-02-15 17:49:55.531166
6348,235222,20.0,19.0,2024-02-15 17:50:05.562970,2024-02-15 17:50:05.562970
6349,235223,20.0,19.0,2024-02-15 17:50:15.597298,2024-02-15 17:50:15.597298
6350,235224,20.0,19.0,2024-02-15 17:50:25.621641,2024-02-15 17:50:25.621641
6351,235225,20.0,19.0,2024-02-15 17:50:35.650199,2024-02-15 17:50:35.650199
6352,235226,20.0,19.0,2024-02-15 17:50:45.690212,2024-02-15 17:50:45.690212
6353,235227,20.0,19.0,2024-02-15 17:50:55.719503,2024-02-15 17:50:55.719503
6354,235228,20.0,19.0,2024-02-15 17:51:05.742791,2024-02-15 17:51:05.742791
6355,235229,20.0,19.0,2024-02-15 17:51:15.777115,2024-02-15 17:51:15.777115
6356,235230,20.0,19.0,2024-02-15 17:51:25.808538,2024-02-15 17:51:25.808538
6357,235231,20.0,19.0,2024-02-15 17:51:35.843839,2024-02-15 17:51:35.843839
6358,235232,20.0,19.0,2024-02-15 17:51:45.867385,2024-02-15 17:51:45.867385
6359,235233,20.0,19.0,2024-02-15 17:51:55.900954,2024-02-15 17:51:55.900954
6360,235234,20.0,19.0,2024-02-15 17:52:05.926227,2024-02-15 17:52:05.926227
6361,235235,20.0,19.0,2024-02-15 17:52:15.953327,2024-02-15 17:52:15.953327
6362,235236,20.0,19.0,2024-02-15 17:52:25.983974,2024-02-15 17:52:25.983974
6363,235237,20.0,19.2,2024-02-15 17:52:36.013081,2024-02-15 17:52:36.013081
6364,235238,20.0,20.2,2024-02-15 17:52:46.044311,2024-02-15 17:52:46.044311
6365,235239,20.0,19.0,2024-02-15 17:52:56.082312,2024-02-15 17:52:56.082312
6366,235240,20.0,19.0,2024-02-15 17:53:06.102008,2024-02-15 17:53:06.102008
6367,235241,20.0,19.0,2024-02-15 17:53:16.129912,2024-02-15 17:53:16.129912
6368,235242,20.0,19.0,2024-02-15 17:53:26.163618,2024-02-15 17:53:26.163618
6369,235243,20.0,19.0,2024-02-15 17:53:36.192751,2024-02-15 17:53:36.192751
6370,235244,20.0,19.0,2024-02-15 17:53:46.227904,2024-02-15 17:53:46.227904
6371,235245,20.0,19.0,2024-02-15 17:53:56.253970,2024-02-15 17:53:56.253970
6372,235246,20.0,19.0,2024-02-15 17:54:06.287724,2024-02-15 17:54:06.287724
6373,235247,20.0,19.0,2024-02-15 17:54:16.322352,2024-02-15 17:54:16.322352
6374,235248,20.0,19.0,2024-02-15 17:54:26.346402,2024-02-15 17:54:26.346402
6375,235249,20.0,19.0,2024-02-15 17:54:36.388989,2024-02-15 17:54:36.388989
6376,235250,20.0,19.0,2024-02-15 17:54:46.409111,2024-02-15 17:54:46.409111
6377,235251,20.0,19.0,2024-02-15 17:54:56.454054,2024-02-15 17:54:56.454054
6378,235252,20.0,19.0,2024-02-15 17:55:06.463817,2024-02-15 17:55:06.463817
6379,235253,20.0,19.0,2024-02-15 17:55:16.496832,2024-02-15 17:55:16.496832
6380,235254,20.0,19.0,2024-02-15 17:55:26.523122,2024-02-15 17:55:26.523122
6381,235255,20.0,19.0,2024-02-15 17:55:36.555698,2024-02-15 17:55:36.555698
6382,235256,20.0,19.0,2024-02-15 17:55:46.587364,2024-02-15 17:55:46.587364
6383,235257,20.0,19.0,2024-02-15 17:55:56.610345,2024-02-15 17:55:56.610345
6384,235258,20.0,19.0,2024-02-15 17:56:06.641949,2024-02-15 17:56:06.641949
6385,235259,20.0,19.0,2024-02-15 17:56:16.685402,2024-02-15 17:56:16.685402
6386,235260,20.0,19.0,2024-02-15 17:56:26.705075,2024-02-15 17:56:26.705075
6387,235261,20.0,19.0,2024-02-15 17:56:36.736571,2024-02-15 17:56:36.736571
6388,235262,20.0,19.0,2024-02-15 17:56:46.763930,2024-02-15 17:56:46.763930
6389,235263,20.0,19.0,2024-02-15 17:56:56.794110,2024-02-15 17:56:56.794110
6390,235264,20.0,19.0,2024-02-15 17:57:06.822046,2024-02-15 17:57:06.822046
6391,235265,20.0,19.0,2024-02-15 17:57:16.850009,2024-02-15 17:57:16.850009
6392,235266,20.0,19.0,2024-02-15 17:57:26.890797,2024-02-15 17:57:26.890797
6393,235267,20.0,19.0,2024-02-15 17:57:36.917261,2024-02-15 17:57:36.917261
6394,235268,20.0,19.0,2024-02-15 17:57:46.948528,2024-02-15 17:57:46.948528
6395,235269,20.0,19.0,2024-02-15 17:57:56.970428,2024-02-15 17:57:56.970428
6396,235270,20.0,19.0,2024-02-15 17:58:07.005942,2024-02-15 17:58:07.005942
6397,235271,20.0,19.0,2024-02-15 17:58:17.044569,2024-02-15 17:58:17.044569
6398,235272,20.0,19.0,2024-02-15 17:58:27.059223,2024-02-15 17:58:27.059223
6399,235273,20.0,19.0,2024-02-15 17:58:37.089821,2024-02-15 17:58:37.089821
6400,235274,20.0,19.0,2024-02-15 17:58:47.121607,2024-02-15 17:58:47.121607
6401,235275,20.0,19.0,2024-02-15 17:58:57.152689,2024-02-15 17:58:57.152689
6402,235276,20.0,19.0,2024-02-15 17:59:07.180019,2024-02-15 17:59:07.180019
6403,235277,20.0,19.0,2024-02-15 17:59:17.209802,2024-02-15 17:59:17.209802
6404,235278,20.0,19.0,2024-02-15 17:59:27.238951,2024-02-15 17:59:27.238951
6405,235279,20.0,19.0,2024-02-15 17:59:37.270436,2024-02-15 17:59:37.270436
6406,235280,20.0,19.0,2024-02-15 17:59:47.308810,2024-02-15 17:59:47.308810
6407,235281,20.0,19.0,2024-02-15 17:59:57.336128,2024-02-15 17:59:57.336128
6408,235282,20.0,19.0,2024-02-15 18:00:07.358068,2024-02-15 18:00:07.358068
6409,235283,20.0,19.0,2024-02-15 18:00:17.399399,2024-02-15 18:00:17.399399
6410,235284,20.0,19.0,2024-02-15 18:00:27.434917,2024-02-15 18:00:27.434917
6411,235285,20.0,19.0,2024-02-15 18:00:37.453529,2024-02-15 18:00:37.453529
6412,235286,20.0,19.0,2024-02-15 18:00:47.487917,2024-02-15 18:00:47.487917
6413,235287,20.0,19.0,2024-02-15 18:00:57.530395,2024-02-15 18:00:57.530395
6414,235288,20.0,19.0,2024-02-15 18:01:07.540633,2024-02-15 18:01:07.540633
6415,235289,20.0,19.0,2024-02-15 18:01:17.575468,2024-02-15 18:01:17.575468
6416,235290,20.0,19.0,2024-02-15 18:01:27.633780,2024-02-15 18:01:27.633780
6417,235291,20.0,19.0,2024-02-15 18:01:37.638451,2024-02-15 18:01:37.638451
6418,235292,20.0,19.0,2024-02-15 18:01:47.661040,2024-02-15 18:01:47.661040
6419,235293,20.0,19.0,2024-02-15 18:01:57.691748,2024-02-15 18:01:57.691748
